-Cp    Points_0    Points_1    Points_2
-0.00960943    27    -1.33107    0
-0.00970331    27    -1.33445    0
-0.00974369    27    -1.33774    0
-0.00970331    27    -1.34095    0
-0.00966294    27    -1.34409    0
-0.00968986    27    -1.34715    0
-0.00990486    27    -1.35014    0
-0.00990486    27    -1.35305    0
-0.00985103    27    -1.3559    0
-0.00985103    27    -1.35868    0
-0.00987794    27    -1.36139    0
-0.0098914    27    -1.36403    0
-0.0100125    27    -1.36661    0
-0.0100529    27    -1.36913    0
-0.0100798    27    -1.37159    0
-0.0100798    27    -1.37399    0
-0.0101468    27    -1.37633    0
-0.0102137    27    -1.37862    0
-0.0098914    27    -1.38085    0
-0.00990486    27    -1.38303    0
-0.00968986    27    -1.38515    0
-0.00951523    27    -1.38723    0
-0.00975682    27    -1.38925    0
-0.00966294    27    -1.39123    0
-0.00958252    27    -1.39315    0
-0.00954214    27    -1.39504    0
-0.00962257    27    -1.39687    0
-0.00973023    27    -1.39867    0
-0.00954214    27    -1.40041    0
-0.0094614    27    -1.40212    0
-0.00956906    27    -1.40379    0
-0.0095556    27    -1.40542    0
-0.0091791    27    -1.407    0
-0.00907176    27    -1.40855    0
-0.00923262    27    -1.41006    0
-0.00921916    27    -1.41154    0
-0.00891027    27    -1.41298    0
-0.0088699    27    -1.41439    0
-0.00901793    27    -1.41576    0
-0.00901793    27    -1.4171    0
-0.00924639    27    -1.4184    0
-0.00948831    27    -1.41968    0
-0.00923294    27    -1.42092    0
-0.00921948    27    -1.42214    0
-0.00921948    27    -1.42332    0
-0.00921948    27    -1.42448    0
-0.00921948    27    -1.42561    0
-0.0091791    27    -1.42671    0
-0.00925953    27    -1.42779    0
-0.00934028    27    -1.42884    0
-0.00921916    27    -1.42986    0
-0.00916565    27    -1.43086    0
-0.00934028    27    -1.43186    0
-0.00951523    27    -1.43289    0
-0.00911182    27    -1.43394    0
-0.00925953    27    -1.43501    0
-0.00915219    27    -1.43611    0
-0.00915219    27    -1.43724    0
-0.00921948    27    -1.4384    0
-0.00903139    27    -1.43959    0
-0.00935373    27    -1.4408    0
-0.00931336    27    -1.44205    0
-0.00947485    27    -1.44332    0
-0.00963635    27    -1.44463    0
-0.0095556    27    -1.44597    0
