-Cp        Points_0        Points_1        Points_2
0.148089        27.0001        -2.1606        0
0.146369        27.0001        -2.17956        0
0.151239        27.0001        -2.19899        0
0.149807        27.0001        -2.2189        0
0.153289        27.0001        -2.2393        0
0.154079        27.0001        -2.2602        0
0.150542        27.0001        -2.28162        0
0.15051        27.0001        -2.30356        0
0.150231        27.0001        -2.32604        0
0.14866        27.0001        -2.34908        0
0.152995        27.0001        -2.37268        0
0.154317        27.0001        -2.39687        0
0.153196        27.0001        -2.42165        0
0.155204        27.0001        -2.44704        0
0.151636        27.0001        -2.47305        0
0.151058        27.0001        -2.49971        0
0.153403        27.0001        -2.52702        0
0.153008        27.0001        -2.555        0
0.155088        27.0001        -2.58367        0
0.152183        27.0001        -2.61305        0
0.156509        27.0001        -2.64315        0
0.157638        27.0001        -2.67399        0
0.152301        27.0001        -2.7056        0
0.152034        27.0001        -2.73798        0
0.154064        27.0001        -2.77115        0
0.152055        27.0001        -2.80514        0
0.152999        27.0001        -2.83997        0
0.153683        27.0001        -2.87566        0
0.149645        27.0001        -2.91223        0
0.146908        27.0001        -2.94969        0
0.149812        27.0001        -2.98808        0
0.150398        27.0001        -3.02741        0
0.149453        27.0001        -3.06772        0
0.146583        27.0001        -3.10901        0
0.14729        27.0001        -3.15132        0
0.14633        27.0001        -3.19467        0
0.149448        27.0001        -3.23909        0
0.151743        27.0001        -3.2846        0
0.14909        27.0001        -3.33123        0
0.146885        27.0001        -3.37901        0
0.151746        27.0001        -3.42797        0
0.151284        27.0001        -3.47813        0
0.151624        27.0001        -3.52953        0
0.152484        27.0001        -3.58219        0
0.14975        27.0001        -3.63615        0
0.150416        27.0001        -3.69144        0
0.148601        27.0001        -3.74808        0
0.149854        27.0001        -3.80613        0
0.149246        27.0001        -3.86559        0
0.149066        27.0001        -3.92653        0
0.150393        27.0001        -3.98896        0
0.148936        27.0001        -4.05293        0
0.150055        27.0001        -4.11848        0
0.148814        27.0001        -4.18564        0
0.149382        27.0002        -4.25445        0
0.146868        27.0002        -4.32496        0
0.148436        27.0002        -4.3972        0
0.149246        27.0002        -4.47122        0
0.151385        27.0002        -4.54707        0
0.153165        27.0002        -4.62478        0
0.15388        27.0002        -4.7044        0
0.154318        27.0002        -4.78598        0
0.154562        27.0002        -4.86957        0
0.154535        27.0002        -4.95522        0
0.156244        27.0002        -5.04298        0
0.156441        27.0002        -5.1329        0
0.156181        27.0002        -5.22503        0
0.15637        27.0002        -5.31943        0
0.155653        27.0002        -5.41615        0
0.1554        27.0002        -5.51525        0
0.15565        27.0002        -5.6168        0
0.154771        27.0002        -5.72084        0
0.158624        27.0002        -5.82744        0
0.1599        27.0002        -5.93667        0
0.159873        27.0002        -6.04859        0
0.161358        27.0002        -6.16326        0
0.161948        27.0002        -6.28076        0
0.16285        27.0002        -6.40114        0
0.163741        27.0003        -6.52449        0
0.16094        27.0003        -6.65088        0
0.160781        27.0003        -6.78038        0
0.162711        27.0003        -6.91306        0
0.161019        27.0003        -7.04902        0
0.159538        27.0003        -7.18832        0
0.159167        27.0003        -7.33104        0
0.161869        27.0003        -7.47729        0
0.161307        27.0003        -7.62713        0
0.161303        27.0003        -7.78066        0
0.159183        27.0003        -7.93797        0
0.157839        27.0003        -8.09915        0
0.158424        27.0003        -8.2643        0
0.157841        27.0003        -8.43351        0
0.158214        27.0004        -8.60689        0
0.15855        27.0004        -8.78454        0
0.159386        27.0004        -8.96656        0
0.156465        27.0004        -9.15306        0
0.15166        27.0004        -9.34416        0
0.150131        27.0004        -9.53995        0
0.146538        27.0004        -9.74057        0
0.144008        27.0004        -9.94613        0
0.143535        27.0004        -10.1567        0
0.142008        27.0004        -10.3725        0
0.138319        27.0005        -10.5937        0
0.134802        27.0005        -10.8202        0
0.130345        27.0005        -11.0523        0
0.130079        27.0005        -11.2902        0
0.126184        27.0005        -11.5339        0
0.123682        27.0005        -11.7836        0
0.114085        27.0005        -12.0394        0
0.109955        27.0005        -12.3016        0
0.107378        27.0006        -12.5702        0
0.10642        27.0006        -12.8454        0
0.103679        27.0006        -13.1274        0
0.0987166        27.0006        -13.4163        0
0.0943797        27.0006        -13.7123        0
0.0951782        27.0006        -14.0157        0
0.0956297        27.0007        -14.3265        0
0.0944281        27.0007        -14.6449        0
0.0939994        27.0007        -14.9712        0
0.0972235        27.0007        -15.3055        0
0.103576        27.0007        -15.648        0
0.107276        27.0007        -15.999        0
0.11114        27.0008        -16.3586        0
0.117752        27.0008        -16.7271        0
0.132055        27.0008        -17.1046        0
0.136097        27.0008        -17.4915        0
0.149206        27.0008        -17.8878        0
0.15701        27.0009        -18.2939        0
0.175022        27.0009        -18.7101        0
0.17399        27.0009        -19.1364        0
0.197675        27.0009        -19.5733        0
0.0279835        27.0009        -20.0209        0
1.17015        27.001        -20.4795        0
-0.759636        27.001        -20.9494        0
-2.04201        27.001        -21.4309        0
